Status	ReadID	Taxonomy	Kingdom	Phylum	Class	Order	Family	Genus	Species
C	NS500322:33:H5CC5BGXX:1:11102:2190:7867	root;k_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Streptomycetales;f_Streptomycetaceae;g_Streptomyces;s_Streptomyces laurentii	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces laurentii
U	NS500322:33:H5CC5BGXX:1:11102:6425:1974	unclassified							
U	NS500322:33:H5CC5BGXX:1:11104:2722:3992	unclassified							
C	NS500322:33:H5CC5BGXX:1:11102:21250:13852	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_;s_Lachnospiraceae bacterium A4	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		Lachnospiraceae bacterium A4
U	NS500322:33:H5CC5BGXX:1:11101:1087:5806	unclassified							
C	NS500322:33:H5CC5BGXX:1:11103:16479:13113	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Lachnoclostridium;s_[Clostridium] fimetarium	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	[Clostridium] fimetarium
U	NS500322:33:H5CC5BGXX:1:11103:20290:9746	unclassified							
U	NS500322:33:H5CC5BGXX:1:11101:2952:18644	unclassified							
U	NS500322:33:H5CC5BGXX:1:11101:9523:6180	unclassified							
C	NS500322:33:H5CC5BGXX:1:11103:3022:11515	root;k_Bacteria;p_Cyanobacteria;c_;o_Synechococcales;f_Synechococcaceae;g_Synechococcus	Bacteria	Cyanobacteria		Synechococcales	Synechococcaceae	Synechococcus	
U	NS500322:33:H5CC5BGXX:1:11103:20835:6909	unclassified							
U	NS500322:33:H5CC5BGXX:1:11102:14973:12076	unclassified							
U	NS500322:33:H5CC5BGXX:1:11103:15031:6980	unclassified							
C	NS500322:33:H5CC5BGXX:1:11101:13329:10384	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_;g_Flavonifractor;s_uncultured Flavonifractor sp.	Bacteria	Firmicutes	Clostridia	Clostridiales		Flavonifractor	uncultured Flavonifractor sp.
C	NS500322:33:H5CC5BGXX:1:11104:2116:6931	root;k_Bacteria;p_Firmicutes;c_;o_;f_;g_;s_Firmicutes bacterium CAG:137	Bacteria	Firmicutes					Firmicutes bacterium CAG:137
U	NS500322:33:H5CC5BGXX:1:11102:11534:13981	unclassified							
U	NS500322:33:H5CC5BGXX:1:11102:12117:1171	unclassified							
U	NS500322:33:H5CC5BGXX:1:11101:6137:4464	unclassified							
C	NS500322:33:H5CC5BGXX:1:11104:1769:4241	root;k_Bacteria;p_Firmicutes;c_;o_;f_;g_;s_Firmicutes bacterium ASF500	Bacteria	Firmicutes					Firmicutes bacterium ASF500
C	NS500322:33:H5CC5BGXX:1:11101:23360:12567	root;k_Bacteria;p_Firmicutes;c_Erysipelotrichia;o_Erysipelotrichales;f_Erysipelotrichaceae;g_Erysipelatoclostridium;s_[Clostridium] cocleatum	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Erysipelatoclostridium	[Clostridium] cocleatum
U	NS500322:33:H5CC5BGXX:1:11104:8966:10506	unclassified							
U	NS500322:33:H5CC5BGXX:1:11102:5237:13108	unclassified							
C	NS500322:33:H5CC5BGXX:1:11102:4722:13884	root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	
U	NS500322:33:H5CC5BGXX:1:11104:23514:8776	unclassified							
U	NS500322:33:H5CC5BGXX:1:11104:15754:5776	unclassified							
U	NS500322:33:H5CC5BGXX:1:11104:11857:10401	unclassified							
U	NS500322:33:H5CC5BGXX:1:11101:13587:4066	unclassified							
C	NS500322:33:H5CC5BGXX:1:11101:23698:11110	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Herbinix;s_Herbinix luporum	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Herbinix	Herbinix luporum
C	NS500322:33:H5CC5BGXX:1:11101:18991:11538	root;k_Bacteria;p_Proteobacteria;c_Deltaproteobacteria;o_;f_;g_;s_Deltaproteobacteria bacterium CG2_30_43_15	Bacteria	Proteobacteria	Deltaproteobacteria				Deltaproteobacteria bacterium CG2_30_43_15
U	NS500322:33:H5CC5BGXX:1:11103:5846:8176	unclassified							
U	NS500322:33:H5CC5BGXX:1:11104:10525:3826	unclassified							
U	NS500322:33:H5CC5BGXX:1:11102:22558:17662	unclassified							
U	NS500322:33:H5CC5BGXX:1:11104:11770:19713	unclassified							
C	NS500322:33:H5CC5BGXX:1:11103:4502:13379	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Lachnoclostridium;s_[Clostridium] saccharolyticum	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	[Clostridium] saccharolyticum
C	NS500322:33:H5CC5BGXX:1:11102:3722:13004	root;k_Bacteria	Bacteria						
C	NS500322:33:H5CC5BGXX:1:11102:11513:5446	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_;g_Flavonifractor;s_uncultured Flavonifractor sp.	Bacteria	Firmicutes	Clostridia	Clostridiales		Flavonifractor	uncultured Flavonifractor sp.
U	NS500322:33:H5CC5BGXX:1:11102:14690:11549	unclassified							
U	NS500322:33:H5CC5BGXX:1:11104:8515:11541	unclassified							
C	NS500322:33:H5CC5BGXX:1:11103:10325:4267	root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Odoribacteraceae;g_Odoribacter;s_Odoribacter splanchnicus CAG:14	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Odoribacteraceae	Odoribacter	Odoribacter splanchnicus CAG:14
U	NS500322:33:H5CC5BGXX:1:11101:16867:10160	unclassified							
U	NS500322:33:H5CC5BGXX:1:11102:20008:8481	unclassified							
C	NS500322:33:H5CC5BGXX:1:11104:8265:17343	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Ruminococcaceae;g_Faecalibacterium	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium	
U	NS500322:33:H5CC5BGXX:1:11104:21276:4304	unclassified							
C	NS500322:33:H5CC5BGXX:1:11101:12686:3530	root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	
C	NS500322:33:H5CC5BGXX:1:11103:10209:4847	root;k_Bacteria;p_Firmicutes	Bacteria	Firmicutes					
C	NS500322:33:H5CC5BGXX:1:11101:19985:2534	root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides sp. CAG:545	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides sp. CAG:545
C	NS500322:33:H5CC5BGXX:1:11104:22591:7566	root;k_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Pseudonocardiales;f_Pseudonocardiaceae;g_Actinokineospora;s_Actinokineospora spheciospongiae	Bacteria	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Actinokineospora	Actinokineospora spheciospongiae
U	NS500322:33:H5CC5BGXX:1:11105:11558:2264	unclassified							
C	NS500322:33:H5CC5BGXX:1:11104:25044:12696	root;k_Bacteria	Bacteria						
U	NS500322:33:H5CC5BGXX:1:11101:7990:15625	unclassified							
C	NS500322:33:H5CC5BGXX:1:11103:22188:9129	root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Lactobacillaceae;g_Pediococcus;s_Pediococcus damnosus	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Pediococcus	Pediococcus damnosus
C	NS500322:33:H5CC5BGXX:1:11101:18957:1703	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Clostridiaceae;g_Clostridium;s_Clostridium sp. CAG:510	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium sp. CAG:510
C	NS500322:33:H5CC5BGXX:1:11101:10702:11514	root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales;f_Paenibacillaceae;g_Paenibacillus	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	
C	NS500322:33:H5CC5BGXX:1:11102:10943:17593	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_;s_Lachnospiraceae bacterium 3-2	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		Lachnospiraceae bacterium 3-2
C	NS500322:33:H5CC5BGXX:1:11102:22858:2484	root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales			
U	NS500322:33:H5CC5BGXX:1:11104:15136:6593	unclassified							
U	NS500322:33:H5CC5BGXX:1:11103:17103:7516	unclassified							
C	NS500322:33:H5CC5BGXX:1:11103:17497:1571	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
C	NS500322:33:H5CC5BGXX:1:11101:6073:14504	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Oscillospiraceae;g_Oscillibacter;s_Oscillibacter sp. 1-3	Bacteria	Firmicutes	Clostridia	Clostridiales	Oscillospiraceae	Oscillibacter	Oscillibacter sp. 1-3
C	NS500322:33:H5CC5BGXX:1:11104:17484:15269	root;k_Bacteria	Bacteria						
U	NS500322:33:H5CC5BGXX:1:11103:7612:10180	unclassified							
U	NS500322:33:H5CC5BGXX:1:11102:20521:15568	unclassified							
C	NS500322:33:H5CC5BGXX:1:11102:22802:8696	root;k_Bacteria;p_Firmicutes	Bacteria	Firmicutes					
C	NS500322:33:H5CC5BGXX:1:11102:15155:15927	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales	Bacteria	Firmicutes	Clostridia	Clostridiales			
U	NS500322:33:H5CC5BGXX:1:11101:11165:7109	unclassified							
U	NS500322:33:H5CC5BGXX:1:11105:2807:1719	unclassified							
U	NS500322:33:H5CC5BGXX:1:11102:12419:19509	unclassified							
U	NS500322:33:H5CC5BGXX:1:11103:22670:4682	unclassified							
U	NS500322:33:H5CC5BGXX:1:11105:17836:3577	unclassified							
C	NS500322:33:H5CC5BGXX:1:11102:3147:11515	root;k_Bacteria	Bacteria						
C	NS500322:33:H5CC5BGXX:1:11103:5799:2703	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Eubacteriaceae;g_Eubacterium;s_Eubacterium sp. CAG:161	Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium	Eubacterium sp. CAG:161
C	NS500322:33:H5CC5BGXX:1:11104:6446:10431	root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	
U	NS500322:33:H5CC5BGXX:1:11104:8647:2330	unclassified							
U	NS500322:33:H5CC5BGXX:1:11101:24289:6506	unclassified							
U	NS500322:33:H5CC5BGXX:1:11102:9220:15746	unclassified							
C	NS500322:33:H5CC5BGXX:1:11104:5528:17227	root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales;f_Paenibacillaceae;g_Paenibacillus;s_Paenibacillus larvae	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	Paenibacillus larvae
C	NS500322:33:H5CC5BGXX:1:11104:4718:2879	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Oscillospiraceae;g_Oscillibacter;s_Oscillibacter ruminantium	Bacteria	Firmicutes	Clostridia	Clostridiales	Oscillospiraceae	Oscillibacter	Oscillibacter ruminantium
C	NS500322:33:H5CC5BGXX:1:11101:23911:4242	root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Rikenellaceae;g_Alistipes	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	
C	NS500322:33:H5CC5BGXX:1:11102:16323:17638	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Eubacteriaceae;g_Eubacterium;s_Eubacterium plexicaudatum	Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium	Eubacterium plexicaudatum
C	NS500322:33:H5CC5BGXX:1:11104:4675:10305	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_;s_Lachnospiraceae bacterium 28-4	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		Lachnospiraceae bacterium 28-4
U	NS500322:33:H5CC5BGXX:1:11101:3955:16522	unclassified							
C	NS500322:33:H5CC5BGXX:1:11103:4428:14253	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Roseburia;s_uncultured Roseburia sp.	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	uncultured Roseburia sp.
C	NS500322:33:H5CC5BGXX:1:11103:10582:17594	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_;s_Lachnospiraceae bacterium 10-1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		Lachnospiraceae bacterium 10-1
C	NS500322:33:H5CC5BGXX:1:11104:10642:14447	root;k_Bacteria;p_Bacteroidetes	Bacteria	Bacteroidetes					
U	NS500322:33:H5CC5BGXX:1:11104:8095:10269	unclassified							
U	NS500322:33:H5CC5BGXX:1:11103:20313:12583	unclassified							
U	NS500322:33:H5CC5BGXX:1:11102:16062:10706	unclassified							
C	NS500322:33:H5CC5BGXX:1:11105:13119:2518	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Roseburia	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	
U	NS500322:33:H5CC5BGXX:1:11101:12311:7640	unclassified							
C	NS500322:33:H5CC5BGXX:1:11105:13727:2041	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales	Bacteria	Firmicutes	Clostridia	Clostridiales			
C	NS500322:33:H5CC5BGXX:1:11103:21987:11998	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_;s_Lachnospiraceae bacterium 3-2	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		Lachnospiraceae bacterium 3-2
U	NS500322:33:H5CC5BGXX:1:11103:13469:1387	unclassified							
U	NS500322:33:H5CC5BGXX:1:11102:15460:17194	unclassified							
C	NS500322:33:H5CC5BGXX:1:11104:1495:19474	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Oscillospiraceae;g_Oscillibacter;s_Oscillibacter sp. CAG:155	Bacteria	Firmicutes	Clostridia	Clostridiales	Oscillospiraceae	Oscillibacter	Oscillibacter sp. CAG:155
U	NS500322:33:H5CC5BGXX:1:11103:2749:8604	unclassified							
U	NS500322:33:H5CC5BGXX:1:11104:18806:17648	unclassified							
U	NS500322:33:H5CC5BGXX:1:11104:8863:9276	unclassified							
U	NS500322:33:H5CC5BGXX:1:11104:23443:1127	unclassified							
C	NS500322:33:H5CC5BGXX:1:11102:26007:15846	root;k_Bacteria	Bacteria						
C	NS500322:33:H5CC5BGXX:1:11104:4125:3452	root;k_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Micrococcales;f_Cellulomonadaceae;g_Cellulomonas;s_Cellulomonas carbonis	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Cellulomonadaceae	Cellulomonas	Cellulomonas carbonis
U	NS500322:33:H5CC5BGXX:1:11105:21597:1207	unclassified							
C	NS500322:33:H5CC5BGXX:1:11102:17042:15938	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
C	NS500322:33:H5CC5BGXX:1:11105:26218:1779	root;k_Bacteria	Bacteria						
C	NS500322:33:H5CC5BGXX:1:11105:1144:4123	root;k_Bacteria	Bacteria						
U	NS500322:33:H5CC5BGXX:1:11102:16529:10297	unclassified							
C	NS500322:33:H5CC5BGXX:1:11104:24094:3391	root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Salmonella;s_Salmonella enterica	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	Salmonella enterica
C	NS500322:33:H5CC5BGXX:1:11103:9230:16728	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Dorea;s_Dorea sp. 5-2	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea	Dorea sp. 5-2
C	NS500322:33:H5CC5BGXX:1:11101:2940:5221	root;k_Bacteria	Bacteria						
C	NS500322:33:H5CC5BGXX:1:11101:18946:8434	root;k_Bacteria;p_Firmicutes;c_;o_;f_;g_;s_Firmicutes bacterium CAG:137	Bacteria	Firmicutes					Firmicutes bacterium CAG:137
U	NS500322:33:H5CC5BGXX:1:11104:1361:17737	unclassified							
U	NS500322:33:H5CC5BGXX:1:11101:15304:1410	unclassified							
U	NS500322:33:H5CC5BGXX:1:11101:4683:7135	unclassified							
C	NS500322:33:H5CC5BGXX:1:11101:12801:3623	root;k_Bacteria;p_Firmicutes	Bacteria	Firmicutes					
U	NS500322:33:H5CC5BGXX:1:11103:3771:6326	unclassified							
U	NS500322:33:H5CC5BGXX:1:11103:12429:10435	unclassified							
U	NS500322:33:H5CC5BGXX:1:11103:5938:13464	unclassified							
C	NS500322:33:H5CC5BGXX:1:11103:6388:10086	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_;s_Lachnospiraceae bacterium A2	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		Lachnospiraceae bacterium A2
C	NS500322:33:H5CC5BGXX:1:11101:13318:10276	root;k_Bacteria	Bacteria						
U	NS500322:33:H5CC5BGXX:1:11102:13299:8181	unclassified							
C	NS500322:33:H5CC5BGXX:1:11103:9588:6684	root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides sp. CAG:1060	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides sp. CAG:1060
U	NS500322:33:H5CC5BGXX:1:11102:1940:9611	unclassified							
U	NS500322:33:H5CC5BGXX:1:11101:14057:4811	unclassified							
U	NS500322:33:H5CC5BGXX:1:11104:25122:2760	unclassified							
U	NS500322:33:H5CC5BGXX:1:11102:4779:10281	unclassified							
U	NS500322:33:H5CC5BGXX:1:11105:13180:2267	unclassified							
C	NS500322:33:H5CC5BGXX:1:11103:17157:20345	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Eubacteriaceae;g_Eubacterium;s_Eubacterium plexicaudatum	Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium	Eubacterium plexicaudatum
C	NS500322:33:H5CC5BGXX:1:11102:4304:4325	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
C	NS500322:33:H5CC5BGXX:1:11102:9882:13404	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Ruminococcaceae;g_Ethanoligenens;s_Ethanoligenens harbinense	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ethanoligenens	Ethanoligenens harbinense
U	NS500322:33:H5CC5BGXX:1:11102:9605:13460	unclassified							
C	NS500322:33:H5CC5BGXX:1:11101:15496:19501	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Ruminococcaceae;g_;s_Ruminococcaceae bacterium D5	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		Ruminococcaceae bacterium D5
C	NS500322:33:H5CC5BGXX:1:11102:20476:15776	root;k_Bacteria	Bacteria						
U	NS500322:33:H5CC5BGXX:1:11102:7302:14318	unclassified							
C	NS500322:33:H5CC5BGXX:1:11105:17762:3038	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_;s_Lachnospiraceae bacterium 3-2	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		Lachnospiraceae bacterium 3-2
C	NS500322:33:H5CC5BGXX:1:11101:8249:15299	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_;s_Lachnospiraceae bacterium COE1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		Lachnospiraceae bacterium COE1
C	NS500322:33:H5CC5BGXX:1:11103:22602:12622	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Acetitomaculum;s_Acetitomaculum ruminis	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Acetitomaculum	Acetitomaculum ruminis
U	NS500322:33:H5CC5BGXX:1:11104:9264:18195	unclassified							
C	NS500322:33:H5CC5BGXX:1:11104:7859:5893	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales	Bacteria	Firmicutes	Clostridia	Clostridiales			
C	NS500322:33:H5CC5BGXX:1:11101:3665:9770	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
C	NS500322:33:H5CC5BGXX:1:11101:19576:7585	root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Rikenellaceae;g_Mucinivorans;s_Mucinivorans hirudinis	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Mucinivorans	Mucinivorans hirudinis
U	NS500322:33:H5CC5BGXX:1:11102:22127:19783	unclassified							
C	NS500322:33:H5CC5BGXX:1:11102:9887:1674	root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Prevotellaceae;g_Prevotella;s_Prevotella sp. CAG:485	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella sp. CAG:485
C	NS500322:33:H5CC5BGXX:1:11102:11293:3712	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Lachnoclostridium;s_Lachnoclostridium sp. YL32	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	Lachnoclostridium sp. YL32
U	NS500322:33:H5CC5BGXX:1:11102:19781:13052	unclassified							
C	NS500322:33:H5CC5BGXX:1:11101:7412:9001	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_;s_Lachnospiraceae bacterium 3-2	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		Lachnospiraceae bacterium 3-2
C	NS500322:33:H5CC5BGXX:1:11102:8971:17128	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Peptostreptococcaceae;g_Clostridioides;s_Clostridioides mangenotii	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Clostridioides	Clostridioides mangenotii
U	NS500322:33:H5CC5BGXX:1:11104:3484:18400	unclassified							
C	NS500322:33:H5CC5BGXX:1:11102:2168:8291	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
C	NS500322:33:H5CC5BGXX:1:11101:6450:14698	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Robinsoniella	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Robinsoniella	
C	NS500322:33:H5CC5BGXX:1:11103:14055:19023	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_;s_Lachnospiraceae bacterium A2	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		Lachnospiraceae bacterium A2
C	NS500322:33:H5CC5BGXX:1:11102:1631:19390	root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia	Bacteria	Bacteroidetes	Bacteroidia				
U	NS500322:33:H5CC5BGXX:1:11102:11408:12713	unclassified							
C	NS500322:33:H5CC5BGXX:1:11103:14911:1588	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. CAG:257	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautia sp. CAG:257
C	NS500322:33:H5CC5BGXX:1:11101:18619:9673	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
U	NS500322:33:H5CC5BGXX:1:11103:12013:9446	unclassified							
U	NS500322:33:H5CC5BGXX:1:11103:19796:6895	unclassified							
U	NS500322:33:H5CC5BGXX:1:11101:12813:10358	unclassified							
U	NS500322:33:H5CC5BGXX:1:11103:12750:2975	unclassified							
U	NS500322:33:H5CC5BGXX:1:11103:9524:1387	unclassified							
U	NS500322:33:H5CC5BGXX:1:11104:15014:17305	unclassified							
C	NS500322:33:H5CC5BGXX:1:11103:5761:4085	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales	Bacteria	Firmicutes	Clostridia	Clostridiales			
U	NS500322:33:H5CC5BGXX:1:11104:20276:18129	unclassified							
C	NS500322:33:H5CC5BGXX:1:11102:19932:6844	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales	Bacteria	Firmicutes	Clostridia	Clostridiales			
C	NS500322:33:H5CC5BGXX:1:11103:16821:8945	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_;s_Lachnospiraceae bacterium A2	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		Lachnospiraceae bacterium A2
U	NS500322:33:H5CC5BGXX:1:11101:2131:3191	unclassified							
C	NS500322:33:H5CC5BGXX:1:11102:5481:5833	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales	Bacteria	Firmicutes	Clostridia	Clostridiales			
C	NS500322:33:H5CC5BGXX:1:11104:2673:7515	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales	Bacteria	Firmicutes	Clostridia	Clostridiales			
U	NS500322:33:H5CC5BGXX:1:11101:21298:5202	unclassified							
